날짜,팀,선수명,타점,득점,타석,타수,안타,볼넷,사구,삼진,2루타,3루타,홈런,희번,희비,병살타,타격방해,고의사구,page_id,단타,TB,Outs,타율,출루율,장타율,OPS,순출루율,순장타율,K%,BB%,BB/K,BABIP,SecA,PA/HR,AB/HR,GPA,RC,RC/27,XR,TAVG,연도,home_stadium,FinalPF,wOBA,wRAA,wRC+,stint_id
2026-03-31,KIA,김호령,1.0,3.0,15.0,12.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146368,1.0,1.0,11.0,0.0833333333333333,0.2666666666666666,0.0833333333333333,0.35,0.1833333333333333,0.0,0.2666666666666666,0.2,0.75,0.125,0.25,0.0,0.0,0.1408333333333333,0.2222222222222222,0.5454545454545454,1.758,0.3636363636363636,2026,광주,0.9987402594586288,0.2186361252212193,-2.014085669666096,8.457858710415378,0
2026-04-01,KIA,김호령,1.0,3.0,19.0,16.0,4.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146368,2.0,6.0,12.0,0.25,0.3684210526315789,0.375,0.743421052631579,0.1184210526315789,0.125,0.2105263157894736,0.1578947368421052,0.75,0.3333333333333333,0.3125,0.0,0.0,0.2595394736842105,1.9090909090909087,4.295454545454546,3.788,0.75,2026,광주,0.9987402594586288,0.3573115141979857,-0.2581743970315389,91.19587869091228,0
2026-04-02,KIA,김호령,1.0,3.0,23.0,20.0,4.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146368,2.0,6.0,16.0,0.2,0.3043478260869565,0.3,0.6043478260869566,0.1043478260869565,0.0999999999999999,0.1739130434782608,0.1304347826086956,0.75,0.25,0.25,0.0,0.0,0.2119565217391304,1.6153846153846154,2.7259615384615383,4.148,0.5625,2026,광주,0.9987402594586288,0.2951281658207449,-1.4818300725737472,57.29827658315119,0
2026-04-03,KIA,김호령,1.0,3.0,27.0,24.0,4.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146368,2.0,6.0,20.0,0.1666666666666666,0.2592592592592592,0.25,0.5092592592592593,0.0925925925925925,0.0833333333333333,0.1851851851851851,0.1111111111111111,0.6,0.2105263157894736,0.2083333333333333,0.0,0.0,0.1791666666666666,1.4,1.89,4.319999999999999,0.45,2026,광주,0.9987402594586288,0.2518912708621939,-2.805502641336934,29.554273923500297,0
2026-04-04,KIA,김호령,1.0,3.0,31.0,28.0,6.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146368,4.0,8.0,22.0,0.2142857142857142,0.2903225806451613,0.2857142857142857,0.5760368663594471,0.076036866359447,0.0714285714285714,0.1612903225806451,0.0967741935483871,0.6,0.2608695652173913,0.1785714285714285,0.0,0.0,0.202073732718894,2.117647058823529,2.598930481283422,5.5,0.5,2026,광주,0.9987402594586288,0.2804655133661299,-2.4374209929885486,45.89242093057471,0
2026-04-05,KIA,김호령,1.0,3.0,34.0,31.0,8.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146368,6.0,10.0,23.0,0.2580645161290322,0.3235294117647059,0.3225806451612903,0.6461100569259962,0.0654648956356736,0.064516129032258,0.1470588235294117,0.088235294117647,0.6,0.3076923076923077,0.1612903225806451,0.0,0.0,0.2262333965844402,2.972972972972973,3.490011750881316,6.589999999999999,0.5652173913043478,2026,광주,0.9987402594586288,0.3116159007413402,-1.520075454504488,67.71012211576699,0
2026-04-06,KIA,김호령,1.0,3.0,34.0,31.0,8.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146368,6.0,10.0,23.0,0.2580645161290322,0.3235294117647059,0.3225806451612903,0.6461100569259962,0.0654648956356736,0.064516129032258,0.1470588235294117,0.088235294117647,0.6,0.3076923076923077,0.1612903225806451,0.0,0.0,0.2262333965844402,2.972972972972973,3.490011750881316,6.589999999999999,0.5652173913043478,2026,광주,0.9987402594586288,0.3116159007413402,-1.520075454504488,67.71012211576699,0
2026-04-07,KIA,김호령,2.0,3.0,39.0,34.0,10.0,3.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1146368,7.0,13.0,25.0,0.2941176470588235,0.3684210526315789,0.3823529411764705,0.7507739938080495,0.0743034055727553,0.088235294117647,0.1538461538461538,0.0769230769230769,0.5,0.3571428571428571,0.1764705882352941,0.0,0.0,0.2613777089783281,3.930232558139535,4.2446511627906975,8.091999999999999,0.68,2026,광주,0.9987402594586288,0.360148790509133,0.033485021533749,100.76825555235354,0
2026-04-08,KIA,김호령,3.0,4.0,45.0,39.0,12.0,3.0,1.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1146368,8.0,16.0,29.0,0.3076923076923077,0.3720930232558139,0.4102564102564102,0.7823494335122242,0.0644007155635062,0.1025641025641025,0.1333333333333333,0.0666666666666666,0.5,0.3636363636363636,0.1794871794871795,0.0,0.0,0.2700059630292188,4.571428571428571,4.25615763546798,9.622000000000002,0.6896551724137931,2026,광주,0.9987402594586288,0.3699615313532172,0.3843150859319775,106.5249458280699,0
2026-04-09,KIA,김호령,3.0,4.0,45.0,39.0,12.0,3.0,1.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1146368,8.0,16.0,29.0,0.3076923076923077,0.3720930232558139,0.4102564102564102,0.7823494335122242,0.0644007155635062,0.1025641025641025,0.1333333333333333,0.0666666666666666,0.5,0.3636363636363636,0.1794871794871795,0.0,0.0,0.2700059630292188,4.571428571428571,4.25615763546798,9.622000000000002,0.6896551724137931,2026,광주,0.9987402594586288,0.3699615313532172,0.3843150859319775,106.5249458280699,0
2026-04-10,KIA,김호령,4.0,4.0,50.0,44.0,12.0,3.0,1.0,8.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1146368,8.0,16.0,35.0,0.2727272727272727,0.3333333333333333,0.3636363636363636,0.696969696969697,0.0606060606060606,0.0909090909090909,0.16,0.06,0.375,0.3333333333333333,0.1590909090909091,0.0,0.0,0.2409090909090909,3.851851851851852,2.9714285714285715,9.326,0.5714285714285714,2026,광주,0.9987402594586288,0.3305640601409951,-1.1903859175531193,82.28807088893377,0
2026-04-11,KIA,김호령,4.0,5.0,55.0,48.0,13.0,4.0,1.0,9.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1146368,9.0,17.0,38.0,0.2708333333333333,0.3396226415094339,0.3541666666666667,0.6937893081761006,0.0687893081761006,0.0833333333333333,0.1636363636363636,0.0727272727272727,0.4444444444444444,0.3333333333333333,0.1666666666666666,0.0,0.0,0.2413718553459119,4.25,3.019736842105264,10.248,0.5789473684210527,2026,광주,0.9987402594586288,0.3319070788685533,-1.1137048089348185,84.71761490779461,0
2026-04-12,KIA,김호령,4.0,5.0,60.0,53.0,13.0,4.0,1.0,11.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1146368,9.0,17.0,43.0,0.2452830188679245,0.3103448275862069,0.320754716981132,0.631099544567339,0.0650618087182823,0.0754716981132075,0.1833333333333333,0.0666666666666666,0.3636363636363636,0.3095238095238095,0.1509433962264151,0.0,0.0,0.2198438516590761,3.923076923076923,2.4633273703041145,10.322,0.5116279069767442,2026,광주,0.9987402594586288,0.3031353970480459,-2.5177214752913244,67.86497974775658,0
2026-04-12,삼성,이성규,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466914,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.2333333333333333,0.3333333333333333,4.5,0.492,0.5,2026,대구,1.0406172533521605,0.315547963655331,-0.0949841586687016,71.59655591566964,0
2026-03-28,한화,심우준,3.0,3.0,5.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1501462,1.0,5.0,2.0,0.5,0.6,1.25,1.85,0.0999999999999999,0.75,0.2,0.2,1.0,0.5,1.0,5.0,4.0,0.5825,2.5,33.75,2.272,3.0,2026,대전,1.019564452032887,0.7469300261272288,1.631506056673156,316.91636732271013,0
2026-03-29,한화,심우준,4.0,4.0,9.0,8.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1501462,1.0,7.0,5.0,0.375,0.4444444444444444,0.875,1.3194444444444444,0.0694444444444444,0.5,0.2222222222222222,0.1111111111111111,0.5,0.4,0.625,9.0,8.0,0.4187499999999999,2.8,15.12,3.074,1.6,2026,대전,1.019564452032887,0.5398660372046905,1.389473346178548,197.44434033102283,0
2026-03-30,한화,심우준,4.0,4.0,9.0,8.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1501462,1.0,7.0,5.0,0.375,0.4444444444444444,0.875,1.3194444444444444,0.0694444444444444,0.5,0.2222222222222222,0.1111111111111111,0.5,0.4,0.625,9.0,8.0,0.4187499999999999,2.8,15.12,3.074,1.6,2026,대전,1.019564452032887,0.5398660372046905,1.389473346178548,197.44434033102283,0
2026-03-31,한화,심우준,4.0,4.0,12.0,11.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1501462,1.0,7.0,8.0,0.2727272727272727,0.3333333333333333,0.6363636363636364,0.9696969696969696,0.0606060606060606,0.3636363636363636,0.1666666666666666,0.0833333333333333,0.5,0.25,0.4545454545454545,12.0,11.0,0.3090909090909091,2.1538461538461537,7.269230769230769,3.344,1.0,2026,대전,1.019564452032887,0.4114532167524545,0.4658209389950675,124.54498929899826,0
2026-04-01,한화,심우준,9.0,5.0,17.0,15.0,5.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,2.0,12.0,10.0,0.3333333333333333,0.4117647058823529,0.8,1.211764705882353,0.0784313725490196,0.4666666666666667,0.1764705882352941,0.1176470588235294,0.6666666666666666,0.3,0.6,8.5,7.5,0.3852941176470588,4.421052631578948,11.93684210526316,5.616,1.4,2026,대전,1.019564452032887,0.5004023093757055,2.017850958565246,176.05111416994777,0
2026-04-02,한화,심우준,9.0,5.0,18.0,16.0,5.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,2.0,12.0,11.0,0.3125,0.3888888888888889,0.75,1.1388888888888888,0.0763888888888889,0.4375,0.2222222222222222,0.1111111111111111,0.5,0.3,0.5625,9.0,8.0,0.3625,4.2,10.30909090909091,5.517999999999999,1.2727272727272727,2026,대전,1.019564452032887,0.4749204018830255,1.77752925025525,163.68806450165053,0
2026-04-03,한화,심우준,9.0,6.0,22.0,20.0,6.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,2.0,14.0,14.0,0.3,0.3636363636363636,0.7,1.0636363636363635,0.0636363636363636,0.3999999999999999,0.2272727272727272,0.0909090909090909,0.4,0.3076923076923077,0.5,11.0,10.0,0.3386363636363636,4.666666666666667,9.000000000000002,6.319999999999999,1.1428571428571428,2026,대전,1.019564452032887,0.4490430230762561,1.6066160238027616,147.64257251784514,0
2026-04-04,한화,심우준,9.0,6.0,22.0,20.0,6.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,2.0,14.0,14.0,0.3,0.3636363636363636,0.7,1.0636363636363635,0.0636363636363636,0.3999999999999999,0.2272727272727272,0.0909090909090909,0.4,0.3076923076923077,0.5,11.0,10.0,0.3386363636363636,4.666666666666667,9.000000000000002,6.319999999999999,1.1428571428571428,2026,대전,1.019564452032887,0.4495036487223297,1.5946155104075692,148.03923806132957,0
2026-04-05,한화,심우준,9.0,6.0,22.0,20.0,6.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,2.0,14.0,14.0,0.3,0.3636363636363636,0.7,1.0636363636363635,0.0636363636363636,0.3999999999999999,0.2272727272727272,0.0909090909090909,0.4,0.3076923076923077,0.5,11.0,10.0,0.3386363636363636,4.666666666666667,9.000000000000002,6.319999999999999,1.1428571428571428,2026,대전,1.019564452032887,0.4542983798741846,1.730326101650786,155.07002478661326,0
2026-04-06,한화,심우준,9.0,6.0,22.0,20.0,6.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,2.0,14.0,14.0,0.3,0.3636363636363636,0.7,1.0636363636363635,0.0636363636363636,0.3999999999999999,0.2272727272727272,0.0909090909090909,0.4,0.3076923076923077,0.5,11.0,10.0,0.3386363636363636,4.666666666666667,9.000000000000002,6.319999999999999,1.1428571428571428,2026,대전,1.019564452032887,0.4542983798741846,1.730326101650786,155.07002478661326,0
2026-04-07,한화,심우준,9.0,6.0,26.0,24.0,8.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,4.0,16.0,16.0,0.3333333333333333,0.3846153846153846,0.6666666666666666,1.051282051282051,0.0512820512820513,0.3333333333333333,0.2307692307692307,0.0769230769230769,0.3333333333333333,0.375,0.4166666666666667,13.0,12.0,0.3397435897435897,5.714285714285714,9.642857142857142,7.312,1.125,2026,대전,1.019564452032887,0.4615130696012077,2.242760382888569,162.57166764607453,0
2026-04-08,한화,심우준,9.0,6.0,29.0,27.0,9.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,5.0,17.0,18.0,0.3333333333333333,0.3793103448275862,0.6296296296296297,1.0089399744572158,0.0459770114942528,0.2962962962962963,0.2413793103448276,0.0689655172413793,0.2857142857142857,0.3888888888888889,0.3703703703703703,14.5,13.5,0.3280970625798212,6.032258064516129,9.048387096774194,7.804,1.0555555555555556,2026,대전,1.019564452032887,0.4454128446118855,2.0996103107351827,152.29058589810967,0
2026-04-09,한화,심우준,9.0,6.0,29.0,27.0,9.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,5.0,17.0,18.0,0.3333333333333333,0.3793103448275862,0.6296296296296297,1.0089399744572158,0.0459770114942528,0.2962962962962963,0.2413793103448276,0.0689655172413793,0.2857142857142857,0.3888888888888889,0.3703703703703703,14.5,13.5,0.3280970625798212,6.032258064516129,9.048387096774194,7.804,1.0555555555555556,2026,대전,1.019564452032887,0.4454128446118855,2.0996103107351827,152.29058589810967,0
2026-04-10,한화,심우준,9.0,6.0,32.0,30.0,9.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,5.0,17.0,21.0,0.3,0.34375,0.5666666666666667,0.9104166666666668,0.04375,0.2666666666666666,0.21875,0.0625,0.2857142857142857,0.3333333333333333,0.3333333333333333,16.0,15.0,0.2963541666666667,5.5,7.071428571428571,8.074,0.9047619047619048,2026,대전,1.019564452032887,0.4027215796390877,1.1950172914417032,126.02371758881463,0
2026-04-11,한화,심우준,9.0,8.0,36.0,33.0,10.0,3.0,0.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,5.0,19.0,23.0,0.303030303030303,0.3611111111111111,0.5757575757575758,0.9368686868686869,0.058080808080808,0.2727272727272727,0.1944444444444444,0.0833333333333333,0.4285714285714285,0.3333333333333333,0.3636363636363636,18.0,16.5,0.3064393939393939,6.333333333333333,7.434782608695652,9.314,0.9565217391304348,2026,대전,1.019564452032887,0.4167107047357165,1.8243061553924151,136.60419271668118,0
2026-04-12,한화,심우준,9.0,10.0,40.0,37.0,12.0,3.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501462,7.0,21.0,25.0,0.3243243243243243,0.375,0.5675675675675675,0.9425675675675677,0.0506756756756756,0.2432432432432432,0.2,0.075,0.375,0.3703703703703703,0.3243243243243243,20.0,18.5,0.3106418918918919,7.325581395348837,7.911627906976744,10.305999999999996,0.96,2026,대전,1.019564452032887,0.4228010168125592,2.293726579826459,142.12978565567448,0
2026-04-07,삼성,김태훈,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501469,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,0.0,2026,대구,1.0406172533521605,0.0,-0.605147880591508,-130.40675236297662,0
2026-04-08,삼성,김태훈,0.0,0.0,6.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1501469,0.0,2.0,5.0,0.2,0.3333333333333333,0.4,0.7333333333333334,0.1333333333333333,0.2,0.1666666666666666,0.1666666666666666,1.0,0.25,0.4,0.0,0.0,0.25,0.2857142857142857,1.5428571428571427,0.862,0.6,2026,대구,1.0406172533521605,0.3450850921979715,-0.0750865976144041,86.56165175190678,0
2026-04-09,삼성,김태훈,0.0,0.0,6.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1501469,0.0,2.0,5.0,0.2,0.3333333333333333,0.4,0.7333333333333334,0.1333333333333333,0.2,0.1666666666666666,0.1666666666666666,1.0,0.25,0.4,0.0,0.0,0.25,0.2857142857142857,1.5428571428571427,0.862,0.6,2026,대구,1.0406172533521605,0.3450850921979715,-0.0750865976144041,86.56165175190678,0
2026-04-10,삼성,김태훈,0.0,0.0,6.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1501469,0.0,2.0,5.0,0.2,0.3333333333333333,0.4,0.7333333333333334,0.1333333333333333,0.2,0.1666666666666666,0.1666666666666666,1.0,0.25,0.4,0.0,0.0,0.25,0.2857142857142857,1.5428571428571427,0.862,0.6,2026,대구,1.0406172533521605,0.3442074601995634,-0.0734713101063743,86.76356014732684,0
2026-04-11,삼성,김태훈,0.0,0.0,6.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1501469,0.0,2.0,5.0,0.2,0.3333333333333333,0.4,0.7333333333333334,0.1333333333333333,0.2,0.1666666666666666,0.1666666666666666,1.0,0.25,0.4,0.0,0.0,0.25,0.2857142857142857,1.5428571428571427,0.862,0.6,2026,대구,1.0406172533521605,0.344692430045649,-0.0573379515071632,88.66650841895361,0
2026-04-12,삼성,김태훈,0.0,0.0,6.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1501469,0.0,2.0,5.0,0.2,0.3333333333333333,0.4,0.7333333333333334,0.1333333333333333,0.2,0.1666666666666666,0.1666666666666666,1.0,0.25,0.4,0.0,0.0,0.25,0.2857142857142857,1.5428571428571427,0.862,0.6,2026,대구,1.0406172533521605,0.3446694946748956,-0.0449683173374033,90.1762289268946,0
2026-03-29,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.7050995504174694,-126.8618427533328,0
2026-03-30,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.7050995504174694,-126.8618427533328,0
2026-03-31,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.6610815299571154,-125.53509955014307,0
2026-04-01,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.687834260977118,-125.89582882336336,0
2026-04-02,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.6645700764369878,-120.75837506931045,0
2026-04-03,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.659938910421903,-123.98204771790364,0
2026-04-04,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.6586885171998035,-127.04314908012846,0
2026-04-05,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.6282450193518022,-127.6302580168599,0
2026-04-06,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.6282450193518022,-127.6302580168599,0
2026-04-07,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.605147880591508,-126.21905297362346,0
2026-04-08,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.6091708785445379,-128.08914551824674,0
2026-04-09,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.6091708785445379,-128.08914551824674,0
2026-04-10,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.6079078753864071,-127.611133185779,0
2026-04-11,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.5956702226363746,-126.50793096454602,0
2026-04-12,KIA,이창진,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1593128,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.378,0.0,2026,광주,0.9987402594586288,0.0,-0.5870412850391576,-125.5368215344878,0
2026-03-28,LG,홍창기,0.0,1.0,6.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607303,1.0,1.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,0.5,1.5,1.0,1.0,0.0,0.0,0.3833333333333333,0.4444444444444444,6.0,1.324,2.0,2026,잠실,0.9512583942824044,0.5639583903143915,0.982520549426779,214.71491943075333,0
2026-03-29,LG,홍창기,0.0,2.0,11.0,7.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607303,2.0,2.0,5.0,0.2857142857142857,0.5454545454545454,0.2857142857142857,0.8311688311688311,0.2597402597402597,0.0,0.2727272727272727,0.3636363636363636,1.3333333333333333,0.5,0.5714285714285714,0.0,0.0,0.3168831168831169,0.8,4.32,2.2460000000000004,1.2,2026,잠실,0.9512583942824044,0.4559714608374649,0.8316955684007711,153.55452356137113,0
2026-03-30,LG,홍창기,0.0,2.0,11.0,7.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607303,2.0,2.0,5.0,0.2857142857142857,0.5454545454545454,0.2857142857142857,0.8311688311688311,0.2597402597402597,0.0,0.2727272727272727,0.3636363636363636,1.3333333333333333,0.5,0.5714285714285714,0.0,0.0,0.3168831168831169,0.8,4.32,2.2460000000000004,1.2,2026,잠실,0.9512583942824044,0.4559714608374649,0.8316955684007711,153.55452356137113,0
2026-03-31,LG,홍창기,0.0,2.0,14.0,10.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607303,2.0,2.0,8.0,0.2,0.4285714285714285,0.2,0.6285714285714286,0.2285714285714285,0.0,0.2142857142857142,0.2857142857142857,1.3333333333333333,0.2857142857142857,0.4,0.0,0.0,0.2428571428571428,0.6666666666666666,2.25,2.5160000000000005,0.75,2026,잠실,0.9512583942824044,0.3575460792511981,-0.1340320021814025,98.33815984762396,0
