연도,날짜,gameId,팀,선수명,타순,포지션,타석,타수,안타,볼넷,사구,삼진,2루타,3루타,홈런,희생번트,희생플라이,병살타,타격방해,고의사구,page_id,득점,타점,포지션복사
2026,2026-04-08,20260408SSHT0,삼성,전병우,6,3B→1B,4,3,1,0,1,0,0,0,0,0,0,0,0,0,2034879,0,0,三一
2026,2026-04-08,20260408SSHT0,삼성,강민호,6,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,149157,0,0,타
2026,2026-04-08,20260408SSHT0,삼성,김태훈,7,RF→1B,4,3,1,1,0,0,1,0,0,0,0,1,0,0,1501469,0,0,우一
2026,2026-04-08,20260408SSHT0,삼성,이해승,7,PR→3B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3227761,0,0,주三
2026,2026-04-08,20260408SSHT0,삼성,박세혁,8,C,5,5,0,0,0,0,0,0,0,0,0,0,0,0,836256,0,0,포
2026,2026-04-08,20260408SSHT0,삼성,이재현,9,SS,4,3,1,1,0,0,0,0,0,0,0,0,0,0,3196393,1,0,유
2026,2026-04-08,20260408SSHT0,KIA,데일,1,SS,6,6,2,0,0,1,0,0,0,0,0,0,0,0,10000022,2,0,유
2026,2026-04-08,20260408SSHT0,KIA,김호령,2,DH,6,5,2,0,0,0,1,0,0,1,0,0,0,0,1146368,1,1,지
2026,2026-04-08,20260408SSHT0,KIA,김선빈,3,2B,5,2,2,3,0,0,0,0,0,0,0,0,0,0,222661,3,1,二
2026,2026-04-08,20260408SSHT0,KIA,정현창,3,PH→3B,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4063300,0,0,타三
2026,2026-04-08,20260408SSHT0,KIA,김도영,4,3B,6,5,1,1,0,1,0,0,1,0,0,1,0,0,3196494,2,2,三
2026,2026-04-08,20260408SSHT0,KIA,김규성,4,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704538,0,0,二
2026,2026-04-08,20260408SSHT0,KIA,카스트로,5,LF,6,5,3,1,0,1,1,0,0,0,0,0,0,0,10000009,2,4,좌
2026,2026-04-08,20260408SSHT0,KIA,박정우,5,LF→RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966764,0,0,좌우
2026,2026-04-08,20260408SSHT0,KIA,나성범,6,RF,5,4,3,0,0,0,0,0,1,0,1,0,0,0,678785,2,5,우
2026,2026-04-08,20260408SSHT0,KIA,고종욱,6,PH→LF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,699428,0,0,타좌
2026,2026-04-08,20260408SSHT0,KIA,한준수,7,C,5,3,2,2,0,0,0,0,0,0,0,0,0,0,1797505,1,0,포
2026,2026-04-08,20260408SSHT0,KIA,김태군,7,PH→C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,289623,0,0,타포
2026,2026-04-08,20260408SSHT0,KIA,박상준,8,1B,6,4,2,2,0,0,0,0,0,0,0,0,0,0,10000040,1,0,一
2026,2026-04-08,20260408SSHT0,KIA,박재현,9,CF,6,5,2,1,0,1,0,0,0,0,0,0,0,0,3977734,1,2,중
2026,2026-04-10,20260410SKLG0,SSG,박성한,1,SS,4,3,2,1,0,0,1,0,0,0,0,0,0,0,1838428,2,0,유
2026,2026-04-10,20260410SKLG0,SSG,안상현,1,SS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020561,0,0,유
2026,2026-04-10,20260410SKLG0,SSG,에레디아,2,LF,4,4,1,0,0,1,0,0,0,0,0,1,0,0,3329386,0,0,좌
2026,2026-04-10,20260410SKLG0,SSG,김성욱,2,LF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,678893,0,0,좌
2026,2026-04-10,20260410SKLG0,SSG,최정,3,3B,4,4,1,0,0,0,0,0,0,0,0,0,0,0,74405,0,0,三
2026,2026-04-10,20260410SKLG0,SSG,김민준,3,3B→2B,1,1,0,0,0,1,0,0,0,0,0,0,0,0,10000044,0,0,三二
2026,2026-04-10,20260410SKLG0,SSG,김재환,4,DH,4,2,1,2,0,1,0,0,0,0,0,0,0,0,450679,0,1,지
2026,2026-04-10,20260410SKLG0,SSG,고명준,5,1B→3B,4,3,0,1,0,0,0,0,0,0,0,0,0,0,2966322,0,0,一三
2026,2026-04-10,20260410SKLG0,SSG,한유섬,6,RF,4,4,1,0,0,1,0,0,0,0,0,0,0,0,792323,0,0,우
2026,2026-04-10,20260410SKLG0,SSG,채현우,6,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527084,0,0,우
2026,2026-04-10,20260410SKLG0,SSG,최지훈,7,CF,4,3,1,0,0,0,0,0,0,1,0,0,0,0,2698101,0,0,중
2026,2026-04-10,20260410SKLG0,SSG,조형우,8,C,3,3,1,0,0,1,0,0,0,0,0,0,0,0,3234622,0,0,포
2026,2026-04-10,20260410SKLG0,SSG,이지영,8,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,289476,0,0,포
2026,2026-04-10,20260410SKLG0,SSG,정준재,9,2B,3,3,0,0,0,1,0,0,0,0,0,0,0,0,3839080,0,0,二
2026,2026-04-10,20260410SKLG0,SSG,오태곤,9,PH→1B,1,1,0,0,0,1,0,0,0,0,0,0,0,0,510675,0,0,타一
2026,2026-04-10,20260410SKLG0,LG,천성호,1,3B→1B,5,4,3,1,0,0,0,0,0,0,0,0,0,0,2717987,4,0,三一
2026,2026-04-10,20260410SKLG0,LG,문성주,2,LF,4,2,1,0,2,0,0,0,0,0,0,0,0,0,1983121,2,0,좌
2026,2026-04-10,20260410SKLG0,LG,이재원,2,PH,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2600568,0,0,타
2026,2026-04-10,20260410SKLG0,LG,구본혁,2,3B→SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522898,0,0,三유
2026,2026-04-10,20260410SKLG0,LG,오스틴,3,1B,5,3,2,2,0,0,0,0,1,0,0,0,0,0,3333938,3,3,一
2026,2026-04-10,20260410SKLG0,LG,최원영,3,PR→LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3806394,0,0,주좌
2026,2026-04-10,20260410SKLG0,LG,문보경,4,DH,5,2,1,2,0,0,0,0,0,0,1,0,0,0,2966754,0,3,지
2026,2026-04-10,20260410SKLG0,LG,오지환,5,SS,5,4,2,0,0,1,0,0,0,0,1,0,0,0,273675,1,3,유
2026,2026-04-10,20260410SKLG0,LG,이영빈,5,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852445,0,0,三
2026,2026-04-10,20260410SKLG0,LG,홍창기,6,RF,5,4,0,0,1,2,0,0,0,0,0,0,0,0,1607303,0,0,우
2026,2026-04-10,20260410SKLG0,LG,박동원,7,C,4,3,1,1,0,1,1,0,0,0,0,0,0,0,468477,0,0,포
2026,2026-04-10,20260410SKLG0,LG,이주헌,7,PH→C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3890122,0,0,타포
2026,2026-04-10,20260410SKLG0,LG,박해민,8,CF,5,4,0,0,0,2,0,0,0,0,1,0,0,0,844422,0,1,중
2026,2026-04-10,20260410SKLG0,LG,신민재,9,2B,4,3,0,1,0,1,0,0,0,0,0,0,0,0,2484309,0,0,二
2026,2026-04-10,20260410NCSS0,NC,김주원,1,SS,5,4,0,0,1,0,0,0,0,0,0,0,0,0,2852202,0,0,유
2026,2026-04-10,20260410NCSS0,NC,박민우,2,2B,5,4,2,0,1,0,0,0,0,0,0,0,0,0,678905,1,2,二
2026,2026-04-10,20260410NCSS0,NC,박건우,3,RF,5,4,2,1,0,2,0,0,0,0,0,0,0,0,373391,0,0,우
2026,2026-04-10,20260410NCSS0,NC,데이비슨,4,DH,5,4,2,0,1,0,0,0,1,0,0,0,0,0,3747555,1,1,지
2026,2026-04-10,20260410NCSS0,NC,김휘집,5,3B,5,5,0,0,0,1,0,0,0,0,0,1,0,0,2851452,0,0,三
2026,2026-04-10,20260410NCSS0,NC,이우성,6,LF,4,4,1,0,0,0,0,0,1,0,0,0,0,0,1116690,1,1,좌
2026,2026-04-10,20260410NCSS0,NC,천재환,6,PR→CF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3243743,1,0,주중
2026,2026-04-10,20260410NCSS0,NC,서호철,7,1B,5,5,1,0,0,2,0,0,0,0,0,0,0,0,2715863,0,0,一
2026,2026-04-10,20260410NCSS0,NC,김형준,8,C,4,3,1,1,0,1,0,0,0,0,0,0,0,0,1986399,0,0,포
2026,2026-04-10,20260410NCSS0,NC,허윤,8,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000023,1,0,주
2026,2026-04-10,20260410NCSS0,NC,김정호,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070752,0,0,포
2026,2026-04-10,20260410NCSS0,NC,신재인,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10000033,0,0,타
2026,2026-04-10,20260410NCSS0,NC,최정원,9,CF,3,1,0,1,0,0,0,0,0,1,0,0,0,0,2697419,0,0,중
2026,2026-04-10,20260410NCSS0,NC,오장한,9,PH→LF,2,2,0,0,0,2,0,0,0,0,0,0,0,0,3044815,0,0,타좌
2026,2026-04-10,20260410NCSS0,삼성,박승규,1,RF→CF,5,5,4,0,0,0,0,2,1,0,0,0,0,0,2561065,3,4,우중
2026,2026-04-10,20260410NCSS0,삼성,류지혁,2,2B,5,5,1,0,0,2,1,0,0,0,0,1,0,0,793973,0,1,二
2026,2026-04-10,20260410NCSS0,삼성,최형우,3,DH,5,3,0,2,0,0,0,0,0,0,0,0,0,0,223389,0,1,지
2026,2026-04-10,20260410NCSS0,삼성,디아즈,4,1B,4,4,1,0,0,0,1,0,0,0,0,0,0,0,3869434,1,0,一
2026,2026-04-10,20260410NCSS0,삼성,구자욱,5,LF,4,4,2,0,0,1,0,0,1,0,0,0,0,0,844051,1,1,좌
2026,2026-04-10,20260410NCSS0,삼성,김영웅,6,3B,4,3,0,1,0,0,0,0,0,0,0,0,0,0,3283321,0,1,三
2026,2026-04-10,20260410NCSS0,삼성,이해승,6,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227761,0,0,유
2026,2026-04-10,20260410NCSS0,삼성,강민호,7,C,4,2,0,2,0,0,0,0,0,0,0,0,0,0,149157,0,0,포
2026,2026-04-10,20260410NCSS0,삼성,이성규,7,PR→RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466914,1,0,주우
2026,2026-04-10,20260410NCSS0,삼성,이재현,8,SS,3,3,0,0,0,1,0,0,0,0,0,0,0,0,3196393,0,0,유
2026,2026-04-10,20260410NCSS0,삼성,전병우,8,PH→3B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2034879,1,0,타三
2026,2026-04-10,20260410NCSS0,삼성,김지찬,9,CF,4,2,1,2,0,0,0,0,0,0,0,0,0,0,2697432,1,0,중
2026,2026-04-10,20260410NCSS0,삼성,박세혁,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836256,0,0,포
2026,2026-04-10,20260410OBKT0,두산,박찬호,1,SS,6,4,1,2,0,2,1,0,0,0,0,1,0,1,1138034,3,0,유
2026,2026-04-10,20260410OBKT0,두산,안재석,2,3B,6,6,2,0,0,0,0,0,0,0,0,0,0,0,2851314,0,2,三
2026,2026-04-10,20260410OBKT0,두산,박준순,3,2B,5,5,2,0,0,3,1,0,0,0,0,0,0,0,3988775,0,2,二
2026,2026-04-10,20260410OBKT0,두산,이유찬,3,2B,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1962778,0,0,二
2026,2026-04-10,20260410OBKT0,두산,양의지,4,DH→C,5,3,0,1,1,1,0,0,0,0,0,0,0,0,450095,1,0,지포
2026,2026-04-10,20260410OBKT0,두산,카메론,5,RF,5,5,2,0,0,1,1,1,0,0,0,1,0,0,10000010,2,1,우
2026,2026-04-10,20260410OBKT0,두산,김민석,6,LF,5,4,1,0,0,2,0,0,0,0,1,0,0,0,3611562,1,2,좌
2026,2026-04-10,20260410OBKT0,두산,박신지,6,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953587,0,0,투
2026,2026-04-10,20260410OBKT0,두산,윤태호,6,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078875,0,0,투
2026,2026-04-10,20260410OBKT0,두산,양석환,7,1B,4,4,2,0,0,1,0,0,0,0,0,0,0,0,1035495,0,0,一
2026,2026-04-10,20260410OBKT0,두산,조수행,7,PR→CF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1608621,0,0,주중
2026,2026-04-10,20260410OBKT0,두산,윤준호,8,C,4,3,1,0,0,1,0,0,0,1,0,0,0,0,3891756,0,0,포
2026,2026-04-10,20260410OBKT0,두산,박지훈,8,PH→LF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2736212,1,1,타좌
2026,2026-04-10,20260410OBKT0,두산,정수빈,9,CF,3,2,0,1,0,0,0,0,0,0,0,0,0,0,323457,0,0,중
2026,2026-04-10,20260410OBKT0,두산,김인태,9,PH,1,1,0,0,0,1,0,0,0,0,0,0,0,0,864844,0,0,타
2026,2026-04-10,20260410OBKT0,두산,강승호,9,1B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,873434,0,0,一
2026,2026-04-10,20260410OBKT0,KT,최원준,1,CF,7,4,0,3,0,2,0,0,0,0,0,0,0,0,1631314,1,1,중
2026,2026-04-10,20260410OBKT0,KT,김현수,2,1B,6,6,1,0,0,2,0,0,0,0,0,0,0,0,203566,0,2,一
2026,2026-04-10,20260410OBKT0,KT,강민성,2,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3624657,0,0,一
2026,2026-04-10,20260410OBKT0,KT,장진혁,2,PH,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1945252,0,0,타
2026,2026-04-10,20260410OBKT0,KT,안현민,3,RF,6,4,0,2,0,3,0,0,0,0,0,0,0,0,3891049,0,0,우
2026,2026-04-10,20260410OBKT0,KT,힐리어드,4,LF,6,5,2,1,0,1,0,0,0,0,0,0,0,0,10000007,1,1,좌
2026,2026-04-10,20260410OBKT0,KT,장성우,5,DH,6,5,0,1,0,3,0,0,0,0,0,0,0,0,352927,0,0,지
2026,2026-04-10,20260410OBKT0,KT,류현인,6,3B,6,6,3,0,0,0,0,0,0,0,0,0,0,0,3611499,2,0,三
2026,2026-04-10,20260410OBKT0,KT,오윤석,7,2B,4,4,1,0,0,2,0,0,0,0,0,0,0,0,1627509,0,0,二
2026,2026-04-10,20260410OBKT0,KT,권동진,7,PR→SS,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2852168,1,0,주유
2026,2026-04-10,20260410OBKT0,KT,한승택,8,C,2,2,0,0,0,1,0,0,0,0,0,0,0,0,912207,0,0,포
2026,2026-04-10,20260410OBKT0,KT,이정훈,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1757008,1,0,타
2026,2026-04-10,20260410OBKT0,KT,김민석,8,C,2,1,0,1,0,0,0,0,0,0,0,0,0,0,9000001,0,0,포
2026,2026-04-10,20260410OBKT0,KT,배정대,8,PH,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1015525,0,3,타
2026,2026-04-10,20260410OBKT0,KT,이강민,9,SS,2,2,0,0,0,1,0,0,0,0,0,0,0,0,10000008,0,0,유
2026,2026-04-10,20260410OBKT0,KT,김상수,9,PH→SS,4,2,2,2,0,0,0,0,0,0,0,0,0,0,299583,1,0,타유
2026,2026-04-10,20260410LTWO0,롯데,황성빈,1,CF,4,4,2,0,0,0,0,1,0,0,0,0,0,0,3212874,1,1,중
2026,2026-04-10,20260410LTWO0,롯데,레이예스,2,LF,4,4,2,0,0,1,0,0,1,0,0,0,0,0,3730363,1,1,좌
2026,2026-04-10,20260410LTWO0,롯데,노진혁,3,1B,4,4,2,0,0,1,0,0,0,0,0,0,0,0,678900,0,1,一
2026,2026-04-10,20260410LTWO0,롯데,박승욱,3,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792296,0,0,一
2026,2026-04-10,20260410LTWO0,롯데,한동희,4,3B,4,4,3,0,0,1,0,0,0,0,0,0,0,0,1797510,0,0,三
2026,2026-04-10,20260410LTWO0,롯데,장두성,4,PR→RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966767,0,0,주우
2026,2026-04-10,20260410LTWO0,롯데,전준우,5,DH,4,4,0,0,0,2,0,0,0,0,0,1,0,0,247282,0,0,지
2026,2026-04-10,20260410LTWO0,롯데,손호영,5,PR→3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699438,0,0,주三
2026,2026-04-10,20260410LTWO0,롯데,윤동희,6,RF,4,4,0,0,0,2,0,0,0,0,0,0,0,0,3227755,0,0,우
2026,2026-04-10,20260410LTWO0,롯데,로드리게스,6,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000002,0,0,투
2026,2026-04-10,20260410LTWO0,롯데,최준용,6,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790445,0,0,투
2026,2026-04-10,20260410LTWO0,롯데,한태양,7,2B,3,3,1,0,0,2,0,0,0,0,0,0,0,0,3224552,1,0,二
2026,2026-04-10,20260410LTWO0,롯데,김민성,7,PH,1,0,0,1,0,0,0,0,0,0,0,0,0,0,319585,0,0,타
2026,2026-04-10,20260410LTWO0,롯데,이호준,7,PR→2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070532,0,0,주二
2026,2026-04-10,20260410LTWO0,롯데,전민재,8,SS,4,4,1,0,0,2,0,0,0,0,0,0,0,0,2647420,0,0,유
2026,2026-04-10,20260410LTWO0,롯데,손성빈,9,C,4,4,0,0,0,1,0,0,0,0,0,0,0,0,2852561,0,0,포
2026,2026-04-10,20260410LTWO0,키움,브룩스,1,1B,4,4,0,0,0,1,0,0,0,0,0,0,0,0,10000012,0,0,一
2026,2026-04-10,20260410LTWO0,키움,이주형,2,CF,4,4,1,0,0,1,1,0,0,0,0,0,0,0,2951426,0,0,중
2026,2026-04-10,20260410LTWO0,키움,안치홍,3,DH,4,4,0,0,0,2,0,0,0,0,0,0,0,0,247494,0,0,지
2026,2026-04-10,20260410LTWO0,키움,최주환,4,3B,4,4,1,0,0,2,0,0,1,0,0,0,0,0,450682,1,1,三
2026,2026-04-10,20260410LTWO0,키움,이형종,5,LF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,424743,0,0,좌
2026,2026-04-10,20260410LTWO0,키움,박주홍,5,PH→RF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2622616,0,0,타우
2026,2026-04-10,20260410LTWO0,키움,박찬혁,6,RF,2,2,0,0,0,2,0,0,0,0,0,0,0,0,3196410,0,0,우
2026,2026-04-10,20260410LTWO0,키움,임지열,6,PH→LF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1004270,0,0,타좌
2026,2026-04-10,20260410LTWO0,키움,김건희,7,C,3,3,0,0,0,1,0,0,0,0,0,1,0,0,3612591,0,0,포
2026,2026-04-10,20260410LTWO0,키움,박한결,8,2B,3,3,1,0,0,0,0,0,0,0,0,0,0,0,10000014,0,0,二
2026,2026-04-10,20260410LTWO0,키움,어준서,9,SS,3,3,0,0,0,1,0,0,0,0,0,0,0,0,3976950,0,0,유
2026,2026-04-10,20260410HTHH0,KIA,데일,1,SS,5,3,1,1,0,0,1,0,0,1,0,0,0,0,10000022,0,1,유
2026,2026-04-10,20260410HTHH0,KIA,김호령,2,CF,5,5,0,0,0,2,0,0,0,0,0,1,0,0,1146368,0,1,중
2026,2026-04-10,20260410HTHH0,KIA,김선빈,3,2B,5,4,2,1,0,0,1,0,1,0,0,0,0,0,222661,1,1,二
2026,2026-04-10,20260410HTHH0,KIA,정현창,3,PR→2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063300,0,0,주二
2026,2026-04-10,20260410HTHH0,KIA,김도영,4,3B,4,4,1,0,0,0,0,0,1,0,0,0,0,0,3196494,2,1,三
2026,2026-04-10,20260410HTHH0,KIA,카스트로,5,LF,4,4,0,0,0,2,0,0,0,0,0,0,0,0,10000009,0,0,좌
2026,2026-04-10,20260410HTHH0,KIA,박정우,5,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966764,0,0,좌
2026,2026-04-10,20260410HTHH0,KIA,나성범,6,DH,4,3,1,1,0,1,0,0,1,0,0,0,0,0,678785,1,2,지
2026,2026-04-10,20260410HTHH0,KIA,한준수,7,C,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1797505,0,0,포
2026,2026-04-10,20260410HTHH0,KIA,박상준,8,1B,3,1,0,2,0,1,0,0,0,0,0,0,0,0,10000040,1,0,一
2026,2026-04-10,20260410HTHH0,KIA,김규성,8,PR→1B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2704538,1,0,주一
2026,2026-04-10,20260410HTHH0,KIA,박재현,9,RF,4,2,1,0,0,0,0,0,0,2,0,0,0,0,3977734,0,0,우
2026,2026-04-10,20260410HTHH0,한화,오재원,1,CF,4,4,0,0,0,1,0,0,0,0,0,0,0,0,10000015,0,0,중
2026,2026-04-10,20260410HTHH0,한화,페라자,2,RF,4,4,2,0,0,0,0,0,0,0,0,0,0,0,3716511,1,0,우
2026,2026-04-10,20260410HTHH0,한화,문현빈,3,LF,4,3,1,1,0,0,1,0,0,0,0,1,0,0,3611452,0,1,좌
2026,2026-04-10,20260410HTHH0,한화,노시환,4,3B,4,4,0,0,0,1,0,0,0,0,0,0,0,0,2484601,0,0,三
2026,2026-04-10,20260410HTHH0,한화,김태연,4,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795455,1,0,주
2026,2026-04-10,20260410HTHH0,한화,강백호,5,DH,4,4,2,0,0,0,1,0,1,0,0,0,0,0,1882039,2,2,지
2026,2026-04-10,20260410HTHH0,한화,채은성,6,1B,4,4,2,0,0,1,0,0,1,0,0,0,0,0,730963,1,2,一
2026,2026-04-10,20260410HTHH0,한화,하주석,7,2B,3,3,0,0,0,2,0,0,0,0,0,0,0,0,675949,0,0,二
2026,2026-04-10,20260410HTHH0,한화,허인서,7,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3206992,0,0,포
2026,2026-04-10,20260410HTHH0,한화,이원석,7,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507570,0,0,주
2026,2026-04-10,20260410HTHH0,한화,최재훈,8,C,2,2,0,0,0,1,0,0,0,0,0,0,0,0,450681,0,0,포
2026,2026-04-10,20260410HTHH0,한화,이도윤,8,PH→2B,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1971980,0,0,타二
2026,2026-04-10,20260410HTHH0,한화,심우준,9,SS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1501462,0,0,유
2026,2026-04-11,20260411HTHH0,KIA,데일,1,SS,5,5,2,0,0,1,0,0,0,0,0,0,0,0,10000022,1,0,유
2026,2026-04-11,20260411HTHH0,KIA,김호령,2,CF,5,4,1,1,0,1,0,0,0,0,0,0,0,0,1146368,1,0,중
2026,2026-04-11,20260411HTHH0,KIA,김선빈,3,2B,5,5,2,0,0,1,0,0,0,0,0,0,0,0,222661,1,1,二
2026,2026-04-11,20260411HTHH0,KIA,정현창,3,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063300,0,0,二
2026,2026-04-11,20260411HTHH0,KIA,김도영,4,3B,4,3,0,0,0,0,0,0,0,0,1,1,0,0,3196494,0,1,三
2026,2026-04-11,20260411HTHH0,KIA,카스트로,5,LF,4,4,1,0,0,2,0,0,0,0,0,0,0,0,10000009,0,0,좌
2026,2026-04-11,20260411HTHH0,KIA,박정우,5,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966764,0,0,좌
2026,2026-04-11,20260411HTHH0,KIA,나성범,6,DH,4,4,1,0,0,1,0,0,0,0,0,0,0,0,678785,1,0,지
2026,2026-04-11,20260411HTHH0,KIA,한준수,7,C,4,3,2,1,0,0,1,0,0,0,0,1,0,0,1797505,1,1,포
2026,2026-04-11,20260411HTHH0,KIA,박상준,8,1B,3,3,0,0,0,3,0,0,0,0,0,0,0,0,10000040,0,0,一
2026,2026-04-11,20260411HTHH0,KIA,고종욱,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,699428,0,1,타
2026,2026-04-11,20260411HTHH0,KIA,김규성,8,PR→1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704538,0,0,주一
2026,2026-04-11,20260411HTHH0,KIA,박재현,9,RF,4,4,2,0,0,1,0,0,0,0,0,0,0,0,3977734,1,1,우
2026,2026-04-11,20260411HTHH0,한화,이원석,1,CF,5,5,2,0,0,1,0,1,0,0,0,0,0,0,2507570,1,1,중
2026,2026-04-11,20260411HTHH0,한화,페라자,2,RF,4,3,0,0,0,1,0,0,0,0,1,0,0,0,3716511,0,1,우
2026,2026-04-11,20260411HTHH0,한화,오재원,2,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000015,0,0,우
2026,2026-04-11,20260411HTHH0,한화,최인호,2,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2723238,0,1,타
2026,2026-04-11,20260411HTHH0,한화,문현빈,3,LF,5,4,2,1,0,0,0,0,1,0,0,0,0,0,3611452,1,1,좌
2026,2026-04-11,20260411HTHH0,한화,강백호,4,DH,4,4,1,0,0,1,0,0,0,0,0,0,0,0,1882039,0,0,지
2026,2026-04-11,20260411HTHH0,한화,채은성,5,1B,4,3,1,1,0,0,0,0,0,0,0,0,0,0,730963,1,0,一
2026,2026-04-11,20260411HTHH0,한화,노시환,6,3B,4,3,0,0,0,1,0,0,0,1,0,0,0,0,2484601,0,0,三
2026,2026-04-11,20260411HTHH0,한화,하주석,7,2B,4,4,1,0,0,0,0,0,0,0,0,0,0,0,675949,0,0,二
2026,2026-04-11,20260411HTHH0,한화,허인서,8,C,4,4,1,0,0,2,0,0,0,0,0,0,0,0,3206992,0,1,포
2026,2026-04-11,20260411HTHH0,한화,심우준,9,SS,4,3,1,1,0,0,1,0,0,0,0,0,0,0,1501462,2,0,유
2026,2026-04-11,20260411SKLG0,SSG,박성한,1,SS,5,5,3,0,0,2,0,0,0,0,0,0,0,0,1838428,0,2,유
2026,2026-04-11,20260411SKLG0,SSG,최지훈,2,CF,5,5,0,0,0,2,0,0,0,0,0,0,0,0,2698101,0,0,중
2026,2026-04-11,20260411SKLG0,SSG,최정,3,3B,5,5,1,0,0,0,0,0,0,0,0,0,0,0,74405,0,0,三
2026,2026-04-11,20260411SKLG0,SSG,에레디아,4,LF,5,5,2,0,0,2,0,0,0,0,0,0,0,0,3329386,0,0,좌
2026,2026-04-11,20260411SKLG0,SSG,김재환,5,DH,5,5,2,0,0,0,0,0,1,0,0,0,0,0,450679,1,1,지
2026,2026-04-11,20260411SKLG0,SSG,고명준,6,1B,4,4,2,0,0,0,1,0,0,0,0,0,0,0,2966322,0,0,一
2026,2026-04-11,20260411SKLG0,SSG,오태곤,6,PR→1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510675,0,0,주一
2026,2026-04-11,20260411SKLG0,SSG,한유섬,7,RF,4,2,0,2,0,1,0,0,0,0,0,0,0,0,792323,0,0,우
2026,2026-04-11,20260411SKLG0,SSG,김성욱,7,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678893,0,0,우
2026,2026-04-11,20260411SKLG0,SSG,안상현,8,2B,4,4,0,0,0,1,0,0,0,0,0,1,0,0,2020561,1,0,二
2026,2026-04-11,20260411SKLG0,SSG,조형우,9,C,4,4,3,0,0,0,1,0,0,0,0,0,0,0,3234622,1,0,포
2026,2026-04-11,20260411SKLG0,LG,천성호,1,3B,4,3,0,0,1,1,0,0,0,0,0,1,0,0,2717987,0,0,三
2026,2026-04-11,20260411SKLG0,LG,구본혁,1,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522898,0,0,三
